hwWlanApMac,hwWlanApSn,hwWlanApTypeInfo,hwWlanApName,hwWlanApGroup,hwWlanApRunState,hwWlanApSoftwareVersion,group_id
,2102353KCM6RLA003104,AirEngine6760R-51,GanSu_QDYC_B2-03_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003105,AirEngine6760R-51,2811-ec4e-7070,甘肃-安四二场1503,4,V200R021C00SPC200,2947
,2102353KCM6RLA003106,AirEngine6760R-51,GanSu_QDYC_FJ46-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003107,AirEngine6760R-51,GanSu_QDSC_FJ83-JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003108,AirEngine6760R-51,GanSu_QDYC_FJ48-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003109,AirEngine6760R-51,GanSu_QDYC_B2-02_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003110,AirEngine6760R-51,GanSu_ASEC_FJ91-SF6310_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003111,AirEngine6760R-51,GanSu_ASEC_FJ126-F6608_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003112,AirEngine6760R-51,GanSu_ASEC_FJ57-SF5611_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003113,AirEngine6760R-51,GanSu_ASEC_FJ87-SF6203_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003114,AirEngine6760R-51,GanSu_QDYC_B5-05_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003115,AirEngine6760R-51,GanSu_ASEC_FJ102-F6410_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003116,AirEngine6760R-51,GanSu_ASEC_FJ88-SF6202_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003117,AirEngine6760R-51,GanSu_ASEC_FJ67-JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003118,AirEngine6760R-51,GanSu_QDSC_FJ91-JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003119,AirEngine6760R-51,GanSu_QDSC_D2-08_JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003120,AirEngine6760R-51,GanSu_ASEC_FJ104-F6408_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003121,AirEngine6760R-51,GanSu_QDYC_FJ142-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003122,AirEngine6760R-51,GanSu_QDYC_B3-15_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003123,AirEngine6760R-51,GanSu_ASEC_FJ98-SF6303_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003124,AirEngine6760R-51,GanSu_QDSC_FJ103-JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003125,AirEngine6760R-51,GanSu_QDYC_A4-12_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003126,AirEngine6760R-51,GanSu_QDYC_FJ117-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003127,AirEngine6760R-51,GanSu_QDYC_FJ104-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003129,AirEngine6760R-51,GanSu_ASEC_FJ97-SF6304_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003130,AirEngine6760R-51,GanSu_QDYC_FJ95-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003131,AirEngine6760R-51,GanSu_QDYC_FJ22-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003132,AirEngine6760R-51,GanSu_QDYC_FJ168-JiCang,甘肃-桥东一场1501,4,,2930
,2102353KCM6RLA003133,AirEngine6760R-51,GanSu_QDYC_FJ89-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003134,AirEngine6760R-51,GanSu_QDYC_FJ40-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003135,AirEngine6760R-51,GanSu_QDYC_FJ165-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003136,AirEngine6760R-51,GanSu_QDYC_B1-10_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003137,AirEngine6760R-51,GanSu_ASEC_FJ112-JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003138,AirEngine6760R-51,GanSu_QDYC_A4-06_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003139,AirEngine6760R-51,GanSu_ASEC_FJ65-SF5603_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003140,AirEngine6760R-51,GanSu_ASEC_FJ108-F6404_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003141,AirEngine6760R-51,GanSu_QDYC_B1-11_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003142,AirEngine6760R-51,GanSu_QDYC_A2-05_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003143,AirEngine6760R-51,GanSu_QDYC_A2-07_JiCang,甘肃-桥东一场1501,11,V200R021C00SPC200,2930
,2102353KCM6RLA003144,AirEngine6760R-51,GanSu_ASEC_FJ66-JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003145,AirEngine6760R-51,GanSu_QDYC_A4-09_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003146,AirEngine6760R-51,GanSu_QDYC_B1-07_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003147,AirEngine6760R-51,GanSu_QDSC_C3-05_JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003148,AirEngine6760R-51,GanSu_QDYC_FJ03-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003150,AirEngine6760R-51,GanSu_ASEC_FJ94-SF6307_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003151,AirEngine6760R-51,GanSu_QDYC_FJ166-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003152,AirEngine6760R-51,GanSu_ASEC_FJ105-F6407_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003153,AirEngine6760R-51,2811-ec4e-7670,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003154,AirEngine6760R-51,GanSu_QDYC_FJ56-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003155,AirEngine6760R-51,GanSu_QDYC_A4-10_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003156,AirEngine6760R-51,GanSu_ASEC_FJ93-SF6308_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003157,AirEngine6760R-51,GanSu_QDYC_B1-08_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003158,AirEngine6760R-51,GanSu_ASEC_FJ96-SF6305_JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003159,AirEngine6760R-51,GanSu_QDYC_B1-09_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003160,AirEngine6760R-51,GanSu_QDYC_B1-14_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003161,AirEngine6760R-51,GanSu_ASEC_FJ89-JiCang,甘肃-安四二场1503,11,V200R022C00SPC100,2947
,2102353KCM6RLA003163,AirEngine6760R-51,GanSu_QDYC_A4-08_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003164,AirEngine6760R-51,GanSu_QDYC_G1-04_JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003165,AirEngine6760R-51,GanSu_QDSC_FJ70-JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003166,AirEngine6760R-51,GanSu_QDYC_FJ96-JiCang,甘肃-桥东一场1501,11,V200R022C00SPC100,2930
,2102353KCM6RLA003167,AirEngine6760R-51,GanSu_QDSC_D5-11_JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCM6RLA003172,AirEngine6760R-51,GanSu_QDSC_FJ20-JiCang,甘肃-桥东三场1502,11,V200R022C00SPC100,2934
,2102353KCMW0LB000020,AirEngine6760R-51,ShanXiTaiYuan_HHM_21_JiCang,山西-黄花母风电场109,4,,3334
,2102353KCMW0LB000021,AirEngine6760R-51,ShanXiTaiYuan_HHM_9_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000023,AirEngine6760R-51,ShanXiTaiYuan_HHM_28_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000025,AirEngine6760R-51,ShanXiTaiYuan_HHM_27_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000069,AirEngine6760R-51,ShanXiTaiYuan_HHM_33_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000072,AirEngine6760R-51,ShanXiTaiYuan_HHM_3_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000074,AirEngine6760R-51,ShanXiTaiYuan_HHM_29_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000160,AirEngine6760R-51,ShanXiTaiYuan_HHM_25_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000162,AirEngine6760R-51,ShanXiTaiYuan_HHM_32_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000164,AirEngine6760R-51,ShanXiTaiYuan_HHM_4_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000165,AirEngine6760R-51,ShanXiTaiYuan_HHM_30_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000166,AirEngine6760R-51,ShanXiTaiYuan_HHM_22_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000167,AirEngine6760R-51,ShanXiTaiYuan_HHM_20_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000168,AirEngine6760R-51,ShanXiTaiYuan_HHM_2_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000169,AirEngine6760R-51,ShanXiTaiYuan_HHM_26_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000170,AirEngine6760R-51,ShanXiTaiYuan_HHM_24_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCMW0LB000171,AirEngine6760R-51,ShanXiTaiYuan_HHM_6_JiCang,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,2102353KCM6RLA003217,AirEngine6760R-51,ShanXiXiAn_GRT_A01-04_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003219,AirEngine6760R-51,ShanXiXiAn_GRT_A02-18_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003220,AirEngine6760R-51,ShanXiXiAn_GRT_FJ76-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003221,AirEngine6760R-51,ShanXiXiAn_GRT_FJ71-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003223,AirEngine6760R-51,ShanXiXiAn_GRT_A07-86_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003226,AirEngine6760R-51,ShanXiXiAn_GRT_A01-06_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003227,AirEngine6760R-51,ShanXiXiAn_GRT_A03-21_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003228,AirEngine6760R-51,ShanXiXiAn_GRT_A01-05_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003230,AirEngine6760R-51,ShanXiXiAn_GRT_A02-17_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003237,AirEngine6760R-51,ShanXiXiAn_GRT_A02-16_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003239,AirEngine6760R-51,ShanXiXiAn_GRT_FJ01-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003244,AirEngine6760R-51,ShanXiXiAn_GJG_A06-87_TaDi,陕西-高家沟风电场502,11,V200R022C00SPC100,3764
,2102353KCM6RLA003246,AirEngine6760R-51,GanSu_YM_FJ63-SW-AS30_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003250,AirEngine6760R-51,ShanXiXiAn_GJG_A05-74_TaDi,陕西-高家沟风电场502,11,V200R022C00SPC100,3764
,2102353KCM6RLA003269,AirEngine6760R-51,ShanXiXiAn_GRT_FJ72-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003279,AirEngine6760R-51,GanSu-YuMen-FJ67-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003282,AirEngine6760R-51,ShanXiXiAn_GJG_A05-67_TaDi,陕西-高家沟风电场502,11,V200R022C00SPC100,3764
,2102353KCM6RLA003284,AirEngine6760R-51,ShanXiXiAn_GRT_A07-81_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003286,AirEngine6760R-51,ShanXiXiAn_GJG_A05-72_TaDi,陕西-高家沟风电场502,11,V200R021C00SPC200,3764
,2102353KCM6RLA003287,AirEngine6760R-51,ShanXiXiAn_GJG_A04-59_TaDi,陕西-高家沟风电场502,11,V200R022C00SPC100,3764
,2102353KCM6RLA003288,AirEngine6760R-51,ShanXiXiAn_GJG_A04-55_TaDi,陕西-高家沟风电场502,11,V200R022C00SPC100,3764
,2102353KCM6RLA003316,AirEngine6760R-51,ShanXiXiAn_GRT_FJ73-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003317,AirEngine6760R-51,GanSu_YM_FJ42-SW-AS9_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003318,AirEngine6760R-51,GanSu_YM_FJ73-SW-AT6_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003326,AirEngine6760R-51,GanSu_YM_FJ74-SW-AT7_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003329,AirEngine6760R-51,ShanXiXiAn_GRT_A01-07_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003330,AirEngine6760R-51,GanSu_YM_FJ21-SW-S22_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003332,AirEngine6760R-51,GanSu_YM_FJ101-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003336,AirEngine6760R-51,GanSu_YM_FJ81-SW-AT14_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003342,AirEngine6760R-51,GanSu_YM_FJ02-SW-S3_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003344,AirEngine6760R-51,GanSu_YM_AT58-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003346,AirEngine6760R-51,GanSu_YM_AT65-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003347,AirEngine6760R-51,GanSu_YM_FJ18-SW-S19_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003348,AirEngine6760R-51,GanSu_YM_FJ57-SW-AS24_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003350,AirEngine6760R-51,GanSu_YM_FJ55-SW-AS22_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003352,AirEngine6760R-51,ShanXiXiAn_GRT_A04-40_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003353,AirEngine6760R-51,ShanXiXiAn_GRT_A03-30_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003354,AirEngine6760R-51,GanSu_YM_FJ78-SW-AT11_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003356,AirEngine6760R-51,GanSu_YM_AT61-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003357,AirEngine6760R-51,GanSu_YM_FJ69-SW-AT2_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003358,AirEngine6760R-51,GanSu_YM_AS15_JiCang,甘肃-玉门风电场1507,11,V200R021C00SPC200,3765
,2102353KCM6RLA003359,AirEngine6760R-51,ShanXiXiAn_GRT_A04-50_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003360,AirEngine6760R-51,ShanXiXiAn_GRT_A04-47_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003362,AirEngine6760R-51,GanSu_YM_AT44-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003363,AirEngine6760R-51,GanSu_YM_FJ16-SW-S17_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003364,AirEngine6760R-51,GanSu_YM_AT16_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003365,AirEngine6760R-51,GanSu_YM_FJ13-SW-S14_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003366,AirEngine6760R-51,GanSu_YM_AT57-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003367,AirEngine6760R-51,GanSu_YM_FJ62-SW-AS29_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003368,AirEngine6760R-51,GanSu_YM_FJ32-SW-A11_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003369,AirEngine6760R-51,GanSu_YM_FJ24-SW-A3_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003370,AirEngine6760R-51,GanSu_YM_FJ46-SW-AS13_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003371,AirEngine6760R-51,GanSu_YM_AT55-JiCang,甘肃-玉门风电场1507,11,V200R021C00SPC200,3765
,2102353KCM6RLA003372,AirEngine6760R-51,GanSu_YM_AT63-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003373,AirEngine6760R-51,GanSu_YM_FJ11-SW-S12_JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003374,AirEngine6760R-51,GanSu_YM_AT60-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003377,AirEngine6760R-51,GanSu_YM_AT62-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003378,AirEngine6760R-51,GanSu_YM_AS26-JiCang,甘肃-玉门风电场1507,11,V200R022C00SPC100,3765
,2102353KCM6RLA003420,AirEngine6760R-51,ShanXiXiAn_GRT_A05-67_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003427,AirEngine6760R-51,ShanXiXiAn_GRT_A05-68_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003432,AirEngine6760R-51,ShanXiXiAn_GRT_A07-85_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003434,AirEngine6760R-51,ShanXiXiAn_GRT_A07-82_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003435,AirEngine6760R-51,ShanXiXiAn_GRT_A05-70_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003437,AirEngine6760R-51,ShanXiXiAn_GRT_A01-02_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003438,AirEngine6760R-51,ShanXiXiAn_GRT_FJ77-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003454,AirEngine6760R-51,ShanXiXiAn_GRT_A05-51_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003456,AirEngine6760R-51,ShanXiXiAn_GRT_A05-56_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003459,AirEngine6760R-51,ShanXiXiAn_GRT_A04-48_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003462,AirEngine6760R-51,ShanXiXiAn_GRT_A04-34_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003463,AirEngine6760R-51,ShanXiXiAn_GRT_A04-45_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003466,AirEngine6760R-51,ShanXiXiAn_GRT_A05-55_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003468,AirEngine6760R-51,ShanXiXiAn_GRT_A02-10_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003471,AirEngine6760R-51,ShanXiXiAn_GRT_A05-60_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003473,AirEngine6760R-51,ShanXiXiAn_GRT_A02-12_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003476,AirEngine6760R-51,ShanXiXiAn_GRT_A03-23_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003479,AirEngine6760R-51,ShanXiXiAn_GRT_FJ75-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003480,AirEngine6760R-51,ShanXiXiAn_GRT_FJ79-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003481,AirEngine6760R-51,ShanXiXiAn_GRT_A01-03_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003482,AirEngine6760R-51,ShanXiXiAn_GRT_A05-64_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003483,AirEngine6760R-51,ShanXiXiAn_GRT_A05-66_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003485,AirEngine6760R-51,ShanXiXiAn_GRT_A05-53_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003488,AirEngine6760R-51,ShanXiXiAn_GRT_A02-15_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003494,AirEngine6760R-51,ShanXiXiAn_GRT_FJ57-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003498,AirEngine6760R-51,ShanXiXiAn_GRT_A03-22_JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCM6RLA003499,AirEngine6760R-51,ShanXiXiAn_GRT_FJ29-JiCang,陕西-观日台风电场501,11,V200R022C00SPC100,3351
,2102353KCNW0M9000002,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai10,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000003,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai4,陕西-卧龙光伏电站509-升压,11,V200R022C00SPC100,3838
,2102353KCNW0M9000010,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai17,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000011,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai5,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000076,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai13,陕西-卧龙光伏电站509-升压,11,V200R022C00SPC100,3838
,2102353KCNW0M9000204,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai3,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000207,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai12,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000225,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai11,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000227,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai2,陕西-卧龙光伏电站509-升压,11,V200R022C00SPC100,3838
,2102353KCNW0M9000231,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai9,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000244,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai16,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000261,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai18,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000291,AirEngine6760R-51E,ShanXiTaiYuan_ZongHeLongDongCe,山西-和顺二期10b-升压,11,V200R022C00SPC100,20937
,2102353KCNW0M9000295,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai15,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000302,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai14,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000304,AirEngine6760R-51E,2868-d2ae-b270,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000393,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai8,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000412,AirEngine6760R-51E,ShanXi-WoLongGuangFU-SYZ-ShiWai7,陕西-卧龙光伏电站509-升压,4,,3838
,2102353KCNW0M9000448,AirEngine6760R-51E,2868-d2ae-c470,山西-和顺二期10b-升压,11,V200R022C00SPC100,20937
